,price
30305,95
30306,29
30307,60
30308,90
30309,240
30310,162
30311,46
30312,31
30313,100
30314,159
30315,50
30316,70
30317,35
30318,59
30319,150
30320,80
30321,200
30322,225
30323,225
30324,100
30325,96
30326,60
30327,60
30328,300
30329,145
30330,335
30331,75
30332,80
30333,155
30334,100
30335,150
30336,120
30337,225
30338,175
30339,75
30340,89
30341,55
30342,100
30343,60
30344,60
30345,77
30346,50
30347,250
30348,80
30349,43
30350,99
30351,43
30352,43
30353,60
30354,52
30355,110
30356,60
30357,26
30358,46
30359,200
30360,150
30361,80
30362,65
30363,130
30364,90
30365,75
30366,40
30367,47
30368,450
30369,150
30370,110
30371,101
30372,135
30373,55
30374,51
30375,39
30376,37
30377,37
30378,37
30379,75
30380,25
30381,130
30382,479
30383,150
30384,89
30385,220
30386,175
30387,36
30388,49
30389,135
30390,84
30391,60
30392,170
30393,126
30394,100
30395,55
30396,159
30397,90
30398,90
30399,30
30400,325
30401,250
30402,550
30403,70
30404,80
30405,150
30406,80
30407,83
30408,80
30409,50
30410,60
30411,40
30412,165
30413,130
30414,65
30415,50
30416,60
30417,42
30418,158
30419,174
30420,65
30421,380
30422,110
30423,145
30424,77
30425,99
30426,89
30427,98
30428,305
30429,75
30430,70
30431,68
30432,450
30433,40
30434,75
30435,50
30436,200
30437,290
30438,50
30439,175
30440,125
30441,96
30442,250
30443,135
30444,140
30445,45
30446,75
30447,220
30448,186
30449,70
30450,175
30451,55
30452,95
30453,640
30454,278
30455,125
30456,150
30457,65
30458,43
30459,250
30460,285
30461,65
30462,85
30463,120
30464,165
30465,39
30466,39
30467,40
30468,250
30469,140
30470,60
30471,250
30472,200
30473,135
30474,120
30475,48
30476,200
30477,55
30478,86
30479,130
30480,112
30481,70
30482,275
30483,150
30484,175
30485,378
30486,150
30487,65
30488,85
30489,57
30490,46
30491,190
30492,70
30493,60
30494,125
30495,175
30496,100
30497,245
30498,68
30499,85
30500,95
30501,110
30502,74
30503,53
30504,45
30505,125
30506,95
30507,45
30508,250
30509,300
30510,148
30511,55
30512,47
30513,250
30514,115
30515,55
30516,140
30517,240
30518,140
30519,120
30520,200
30521,50
30522,49
30523,175
30524,180
30525,70
30526,400
30527,199
30528,194
30529,500
30530,105
30531,70
30532,50
30533,187
30534,250
30535,53
30536,50
30537,100
30538,65
30539,110
30540,36
30541,40
30542,185
30543,175
30544,65
30545,42
30546,25
30547,72
30548,45
30549,77
30550,120
30551,70
30552,35
30553,200
30554,70
30555,100
30556,179
30557,110
30558,374
30559,133
30560,175
30561,42
30562,350
30563,200
30564,65
30565,55
30566,150
30567,115
30568,75
30569,62
30570,139
30571,150
30572,75
30573,45
30574,90
30575,113
30576,100
30577,186
30578,60
30579,34
30580,72
30581,42
30582,250
30583,120
30584,120
30585,107
30586,137
30587,163
30588,153
30589,120
30590,137
30591,120
30592,163
30593,153
30594,137
30595,120
30596,208
30597,153
30598,163
30599,110
30600,400
30601,65
30602,360
30603,120
30604,95
30605,50
30606,65
30607,26
30608,189
30609,60
30610,150
30611,400
30612,90
30613,400
30614,245
30615,100
30616,125
30617,220
30618,49
30619,55
30620,250
30621,110
30622,45
30623,100
30624,175
30625,81
30626,75
30627,37
30628,32
30629,200
30630,120
30631,150
30632,70
30633,40
30634,108
30635,91
30636,140
30637,212
30638,105
30639,147
30640,205
30641,92
30642,139
30643,100
30644,55
30645,80
30646,75
30647,40
30648,400
30649,205
30650,70
30651,80
30652,220
30653,215
30654,119
30655,44
30656,199
30657,190
30658,45
30659,60
30660,178
30661,750
30662,175
30663,49
30664,130
30665,135
30666,100
30667,325
30668,150
30669,100
30670,45
30671,75
30672,30
30673,130
30674,75
30675,105
30676,75
30677,150
30678,89
30679,57
30680,800
30681,50
30682,325
30683,300
30684,219
30685,150
30686,99
30687,100
30688,250
30689,150
30690,112
30691,175
30692,95
30693,100
30694,220
30695,227
30696,280
30697,750
30698,55
30699,165
30700,200
30701,159
30702,200
30703,93
30704,125
30705,100
30706,105
30707,99
30708,69
30709,47
30710,50
30711,120
30712,210
30713,84
30714,89
30715,90
30716,222
30717,100
30718,227
30719,220
30720,172
30721,550
30722,800
30723,162
30724,175
30725,149
30726,149
30727,190
30728,600
30729,96
30730,125
30731,166
30732,45
30733,75
30734,30
30735,70
30736,300
30737,200
30738,160
30739,300
30740,90
30741,375
30742,100
30743,50
30744,89
30745,60
30746,100
30747,65
30748,100
30749,125
30750,100
30751,35
30752,85
30753,86
30754,30
30755,600
30756,99
30757,50
30758,270
30759,195
30760,110
30761,80
30762,85
30763,125
30764,190
30765,75
30766,55
30767,35
30768,48
30769,129
30770,139
30771,129
30772,400
30773,240
30774,85
30775,105
30776,600
30777,110
30778,280
30779,75
30780,50
30781,40
30782,60
30783,375
30784,30
30785,45
30786,100
30787,67
30788,200
30789,65
30790,110
30791,49
30792,39
30793,199
30794,65
30795,45
30796,196
30797,65
30798,47
30799,110
30800,240
30801,45
30802,225
30803,200
30804,45
30805,171
30806,70
30807,170
30808,125
30809,45
30810,150
30811,106
30812,80
30813,50
30814,50
30815,90
30816,60
30817,154
30818,80
30819,65
30820,65
30821,149
30822,66
30823,150
30824,2990
30825,69
30826,30
30827,65
30828,31
30829,120
30830,140
30831,55
30832,50
30833,60
30834,179
30835,45
30836,187
30837,50
30838,179
30839,249
30840,182
30841,40
30842,60
30843,50
30844,175
30845,195
30846,40
30847,60
30848,75
30849,40
30850,150
30851,115
30852,72
30853,95
30854,100
30855,75
30856,250
30857,1000
30858,60
30859,163
30860,75
30861,48
30862,100
30863,125
30864,339
30865,40
30866,60
30867,339
30868,65
30869,269
30870,269
30871,269
30872,300
30873,180
30874,200
30875,63
30876,65
30877,300
30878,100
30879,95
30880,190
30881,300
30882,231
30883,125
30884,45
30885,64
30886,150
30887,50
30888,115
30889,29
30890,50
30891,105
30892,40
30893,50
30894,199
30895,49
30896,105
30897,50
30898,45
30899,95
30900,47
30901,100
30902,65
30903,105
30904,50
30905,175
30906,195
30907,225
30908,75
30909,45
30910,125
30911,75
30912,60
30913,148
30914,50
30915,150
30916,1000
30917,135
30918,140
30919,159
30920,50
30921,44
30922,49
30923,600
30924,70
30925,295
30926,200
30927,49
30928,175
30929,45
30930,35
30931,180
30932,100
30933,155
30934,80
30935,70
30936,38
30937,70
30938,38
30939,75
30940,120
30941,200
30942,160
30943,28
30944,210
30945,37
30946,120
30947,77
30948,80
30949,150
30950,124
30951,30
30952,65
30953,65
30954,55
30955,90
30956,225
30957,48
30958,39
30959,88
30960,159
30961,99
30962,40
30963,35
30964,115
30965,620
30966,75
30967,37
30968,200
30969,75
30970,50
30971,120
30972,95
30973,80
30974,50
30975,55
30976,48
30977,100
30978,99
30979,74
30980,65
30981,158
30982,40
30983,119
30984,325
30985,215
30986,120
30987,65
30988,90
30989,230
30990,188
30991,140
30992,60
30993,95
30994,100
30995,175
30996,45
30997,70
30998,60
30999,95
31000,70
31001,119
31002,120
31003,115
31004,125
31005,45
31006,89
31007,75
31008,240
31009,199
31010,40
31011,100
31012,60
31013,45
31014,50
31015,175
31016,60
31017,99
31018,70
31019,260
31020,159
31021,60
31022,100
31023,78
31024,180
31025,80
31026,250
31027,50
31028,118
31029,42
31030,69
31031,42
31032,100
31033,110
31034,155
31035,150
31036,119
31037,89
31038,399
31039,275
31040,150
31041,140
31042,199
31043,65
31044,100
31045,103
31046,649
31047,85
31048,79
31049,96
31050,70
31051,57
31052,274
31053,250
31054,90
31055,100
31056,412
31057,412
31058,412
31059,50
31060,148
31061,120
31062,41
31063,70
31064,90
31065,99
31066,10
31067,69
31068,54
31069,35
31070,39
31071,82
31072,40
31073,148
31074,60
31075,130
31076,95
31077,65
31078,20
31079,190
31080,60
31081,55
31082,49
31083,100
31084,52
31085,35
31086,45
31087,41
31088,275
31089,265
31090,250
31091,130
31092,55
31093,365
31094,70
31095,30
31096,225
31097,650
31098,95
31099,500
31100,244
31101,750
31102,46
31103,40
31104,140
31105,1500
31106,140
31107,199
31108,80
31109,69
31110,188
31111,100
31112,235
31113,165
31114,55
31115,65
31116,70
31117,125
31118,90
31119,56
31120,394
31121,172
31122,100
31123,80
31124,142
31125,220
31126,264
31127,150
31128,200
31129,45
31130,150
31131,160
31132,135
31133,55
31134,50
31135,89
31136,49
31137,185
31138,180
31139,70
31140,450
31141,110
31142,125
31143,72
31144,80
31145,44
31146,45
31147,71
31148,60
31149,65
31150,300
31151,99
31152,79
31153,339
31154,58
31155,90
31156,175
31157,158
31158,145
31159,60
31160,99
31161,80
31162,85
31163,115
31164,52
31165,280
31166,250
31167,55
31168,100
31169,195
31170,80
31171,100
31172,55
31173,120
31174,300
31175,339
31176,140
31177,53
31178,21
31179,125
31180,47
31181,180
31182,58
31183,58
31184,150
31185,120
31186,47
31187,288
31188,65
31189,300
31190,104
31191,160
31192,250
31193,186
31194,73
31195,195
31196,200
31197,100
31198,300
31199,150
31200,190
31201,75
31202,81
31203,25
31204,275
31205,60
31206,180
31207,90
31208,222
31209,95
31210,70
31211,125
31212,173
31213,220
31214,148
31215,75
31216,199
31217,54
31218,150
31219,153
31220,99
31221,65
31222,50
31223,45
31224,100
31225,62
31226,77
31227,46
31228,95
31229,159
31230,300
31231,103
31232,200
31233,102
31234,350
31235,425
31236,45
31237,168
31238,40
31239,55
31240,150
31241,79
31242,65
31243,70
31244,199
31245,45
31246,70
31247,60
31248,194
31249,59
31250,49
31251,65
31252,165
31253,80
31254,175
31255,95
31256,100
31257,95
31258,54
31259,299
31260,45
31261,250
31262,120
31263,105
31264,299
31265,130
31266,90
31267,62
31268,70
31269,225
31270,95
31271,288
31272,149
31273,95
31274,150
31275,200
31276,150
31277,175
31278,180
31279,70
31280,100
31281,79
31282,350
31283,75
31284,235
31285,39
31286,300
31287,50
31288,130
31289,130
31290,250
31291,120
31292,450
31293,47
31294,115
31295,100
31296,120
31297,65
31298,79
31299,89
31300,300
31301,220
31302,265
31303,300
31304,150
31305,150
31306,150
31307,46
31308,68
31309,55
31310,65
31311,70
31312,65
31313,310
31314,88
31315,50
31316,250
31317,80
31318,80
31319,130
31320,130
31321,100
31322,250
31323,200
31324,54
31325,65
31326,120
31327,95
31328,50
31329,299
31330,138
31331,42
31332,175
31333,85
31334,74
31335,65
31336,47
31337,85
31338,975
31339,130
31340,70
31341,70
31342,179
31343,300
31344,150
31345,99
31346,125
31347,170
31348,89
31349,50
31350,90
31351,80
31352,168
31353,100
31354,118
31355,150
31356,120
31357,175
31358,190
31359,195
31360,112
31361,450
31362,200
31363,45
31364,150
31365,99
31366,100
31367,50
31368,220
31369,123
31370,110
31371,120
31372,110
31373,85
31374,299
31375,55
31376,47
31377,55
31378,130
31379,40
31380,150
31381,70
31382,180
31383,90
31384,120
31385,145
31386,100
31387,150
31388,125
31389,60
31390,150
31391,190
31392,145
31393,50
31394,95
31395,91
31396,145
31397,100
31398,35
31399,120
31400,69
31401,50
31402,290
31403,50
31404,545
31405,200
31406,180
31407,10
31408,47
31409,175
31410,75
31411,45
31412,275
31413,23
31414,95
31415,199
31416,130
31417,161
31418,65
31419,60
31420,165
31421,69
31422,100
31423,89
31424,55
31425,37
31426,80
31427,80
31428,37
31429,40
31430,60
31431,90
31432,245
31433,175
31434,50
31435,210
31436,350
31437,45
31438,300
31439,155
31440,125
31441,225
31442,90
31443,110
31444,65
31445,125
31446,35
31447,150
31448,299
31449,50
31450,60
31451,59
31452,250
31453,185
31454,60
31455,139
31456,80
31457,33
31458,89
31459,69
31460,68
31461,185
31462,100
31463,116
31464,140
31465,225
31466,99
31467,135
31468,90
31469,160
31470,148
31471,60
31472,200
31473,125
31474,150
31475,125
31476,125
31477,185
31478,65
31479,85
31480,89
31481,150
31482,300
31483,65
31484,110
31485,125
31486,75
31487,145
31488,65
31489,142
31490,200
31491,225
31492,235
31493,200
31494,50
31495,36
31496,75
31497,60
31498,247
31499,295
31500,80
31501,99
31502,36
31503,400
31504,73
31505,117
31506,323
31507,1000
31508,100
31509,265
31510,145
31511,255
31512,209
31513,300
31514,101
31515,60
31516,185
31517,65
31518,222
31519,250
31520,80
31521,140
31522,110
31523,200
31524,100
31525,175
31526,255
31527,112
31528,70
31529,102
31530,50
31531,75
31532,974
31533,33
31534,55
31535,50
31536,62
31537,119
31538,52
31539,45
31540,160
31541,162
31542,205
31543,86
31544,65
31545,85
31546,61
31547,75
31548,79
31549,93
31550,32
31551,119
31552,150
31553,129
31554,35
31555,51
31556,120
31557,78
31558,100
31559,114
31560,35
31561,150
31562,75
31563,128
31564,160
31565,100
31566,199
31567,100
31568,170
31569,99
31570,35
31571,175
31572,400
31573,125
31574,75
31575,271
31576,46
31577,240
31578,240
31579,50
31580,115
31581,75
31582,160
31583,80
31584,150
31585,79
31586,250
31587,60
31588,85
31589,200
31590,40
31591,89
31592,95
31593,135
31594,260
31595,80
31596,130
31597,165
31598,400
31599,200
31600,139
31601,59
31602,45
31603,75
31604,159
31605,120
31606,99
31607,112
31608,175
31609,85
31610,55
31611,80
31612,90
31613,180
31614,215
31615,47
31616,415
31617,275
31618,115
31619,199
31620,150
31621,150
31622,120
31623,60
31624,58
31625,149
31626,700
31627,45
31628,55
31629,110
31630,70
31631,60
31632,121
31633,62
31634,75
31635,50
31636,52
31637,109
31638,100
31639,160
31640,200
31641,65
31642,115
31643,50
31644,95
31645,300
31646,69
31647,169
31648,134
31649,89
31650,35
31651,120
31652,140
31653,200
31654,139
31655,80
31656,79
31657,125
31658,40
31659,91
31660,295
31661,400
31662,76
31663,400
31664,48
31665,125
31666,250
31667,65
31668,80
31669,650
31670,48
31671,99
31672,55
31673,44
31674,200
31675,150
31676,100
31677,150
31678,150
31679,350
31680,128
31681,200
31682,190
31683,40
31684,71
31685,60
31686,59
31687,599
31688,125
31689,115
31690,65
31691,50
31692,198
31693,78
31694,160
31695,125
31696,90
31697,43
31698,80
31699,60
31700,190
31701,60
31702,57
31703,120
31704,119
31705,200
31706,38
31707,92
31708,45
31709,200
31710,120
31711,42
31712,89
31713,95
31714,80
31715,235
31716,40
31717,150
31718,120
31719,400
31720,130
31721,75
31722,125
31723,120
31724,120
31725,35
31726,45
31727,100
31728,97
31729,225
31730,89
31731,80
31732,200
31733,40
31734,80
31735,175
31736,250
31737,135
31738,179
31739,59
31740,180
31741,125
31742,170
31743,182
31744,65
31745,450
31746,42
31747,79
31748,80
31749,165
31750,50
31751,75
31752,128
31753,122
31754,46
31755,85
31756,150
31757,199
31758,70
31759,105
31760,59
31761,67
31762,61
31763,170
31764,100
31765,86
31766,85
31767,145
31768,210
31769,50
31770,80
31771,50
31772,50
31773,50
31774,151
31775,200
31776,150
31777,147
31778,350
31779,200
31780,70
31781,140
31782,109
31783,55
31784,50
31785,200
31786,190
31787,200
31788,49
31789,119
31790,40
31791,210
31792,105
31793,86
31794,150
31795,60
31796,225
31797,157
31798,70
31799,140
31800,74
31801,150
31802,75
31803,40
31804,180
31805,37
31806,344
31807,40
31808,130
31809,99
31810,142
31811,550
31812,70
31813,45
31814,59
31815,160
31816,125
31817,59
31818,239
31819,200
31820,130
31821,104
31822,182
31823,30
31824,65
31825,250
31826,60
31827,48
31828,149
31829,59
31830,100
31831,62
31832,135
31833,95
31834,450
31835,59
31836,59
31837,40
31838,215
31839,120
31840,49
31841,41
31842,125
31843,250
31844,75
31845,34
31846,169
31847,60
31848,375
31849,150
31850,150
31851,224
31852,80
31853,100
31854,100
31855,125
31856,120
31857,75
31858,600
31859,70
31860,60
31861,50
31862,149
31863,180
31864,118
31865,70
31866,1195
31867,175
31868,165
31869,150
31870,50
31871,50
31872,33
31873,60
31874,50
31875,110
31876,145
31877,137
31878,50
31879,150
31880,45
31881,75
31882,50
31883,91
31884,250
31885,80
31886,136
31887,99
31888,103
31889,175
31890,125
31891,180
31892,120
31893,164
31894,50
31895,80
31896,49
31897,50
31898,120
31899,60
31900,45
31901,70
31902,120
31903,375
31904,75
31905,70
31906,60
31907,55
31908,80
31909,150
31910,150
31911,225
31912,200
31913,99
31914,110
31915,115
31916,225
31917,95
31918,139
31919,65
31920,160
31921,150
31922,250
31923,175
31924,179
31925,130
31926,80
31927,44
31928,300
31929,215
31930,100
31931,295
31932,100
31933,85
31934,150
31935,225
31936,80
31937,75
31938,140
31939,110
31940,100
31941,265
31942,150
31943,91
31944,795
31945,185
31946,125
31947,75
31948,330
31949,99
31950,50
31951,79
31952,129
31953,40
31954,1200
31955,200
31956,41
31957,140
31958,295
31959,125
31960,150
31961,170
31962,101
31963,350
31964,175
31965,105
31966,54
31967,90
31968,125
31969,233
31970,400
31971,139
31972,135
31973,305
31974,175
31975,140
31976,126
31977,75
31978,62
31979,99
31980,50
31981,224
31982,95
31983,108
31984,94
31985,160
31986,72
31987,199
31988,50
31989,75
31990,169
31991,75
31992,85
31993,75
31994,99
31995,120
31996,200
31997,80
31998,150
31999,55
32000,180
32001,120
32002,90
32003,1500
32004,40
32005,42
32006,55
32007,180
32008,225
32009,150
32010,50
32011,170
32012,50
32013,350
32014,415
32015,112
32016,170
32017,80
32018,300
32019,60
32020,54
32021,46
32022,80
32023,180
32024,168
32025,400
32026,100
32027,97
32028,48
32029,95
32030,170
32031,125
32032,175
32033,80
32034,139
32035,162
32036,75
32037,93
32038,99
32039,89
32040,85
32041,2500
32042,105
32043,100
32044,198
32045,48
32046,117
32047,110
32048,206
32049,164
32050,90
32051,220
32052,150
32053,45
32054,65
32055,170
32056,399
32057,175
32058,99
32059,185
32060,150
32061,175
32062,189
32063,51
32064,398
32065,175
32066,160
32067,65
32068,130
32069,96
32070,89
32071,70
32072,99
32073,450
32074,69
32075,500
32076,50
32077,120
32078,197
32079,225
32080,105
32081,170
32082,68
32083,110
32084,200
32085,360
32086,165
32087,200
32088,265
32089,100
32090,140
32091,128
32092,125
32093,150
32094,80
32095,52
32096,350
32097,129
32098,125
32099,100
32100,140
32101,45
32102,70
32103,75
32104,110
32105,90
32106,100
32107,176
32108,90
32109,89
32110,120
32111,65
32112,95
32113,180
32114,60
32115,80
32116,191
32117,130
32118,650
32119,175
32120,100
32121,113
32122,43
32123,65
32124,95
32125,200
32126,130
32127,275
32128,100
32129,85
32130,100
32131,190
32132,150
32133,65
32134,100
32135,50
32136,120
32137,186
32138,120
32139,50
32140,32
32141,239
32142,45
32143,159
32144,130
32145,107
32146,75
32147,120
32148,80
32149,250
32150,217
32151,699
32152,475
32153,150
32154,150
32155,225
32156,225
32157,140
32158,49
32159,450
32160,200
32161,112
32162,89
32163,209
32164,300
32165,49
32166,50
32167,294
32168,450
32169,150
32170,89
32171,79
32172,50
32173,70
32174,118
32175,75
32176,41
32177,190
32178,90
32179,195
32180,150
32181,47
32182,86
32183,160
32184,150
32185,45
32186,337
32187,78
32188,169
32189,169
32190,86
32191,350
32192,99
32193,180
32194,105
32195,85
32196,222
32197,97
32198,219
32199,232
32200,40
32201,100
32202,100
32203,400
32204,69
32205,180
32206,150
32207,88
32208,169
32209,40
32210,390
32211,600
32212,50
32213,55
32214,90
32215,95
32216,85
32217,65
32218,100
32219,295
32220,280
32221,45
32222,89
32223,49
32224,75
32225,45
32226,90
32227,125
32228,149
32229,110
32230,115
32231,76
32232,90
32233,182
32234,65
32235,95
32236,46
